"","treat","lictec2","motivation","barriers","consiglio_lictec2","stdmatIII","stditaIII","school","perc_participation_orient","perc_participation_calp","perc_participation","late","female","immigrato_prima_gen","stdinvalsiI","stdinvalsiI_2","province","educmother","occmother","educfather","occfather","citizenship","preds","sqrt","excesserror","debiasederror","mom_working_class","mom_high_class","mom_home","mom_unemp","mom_miss","dad_working_class","dad_high_class","dad_home","dad_unemp","dad_miss","mom_educ_uni","mom_educ_hs","mom_educ_lhs","mom_educ_mis","dad_educ_uni","dad_educ_hs","dad_educ_lhs","dad_educ_mis","std_cit_latin","std_cit_afric","std_cit_asia","std_cit_easteur","province_pd","province_bs","province_mi","province_to","province_ge"
"315",0,1,NA,NA,0,-1.041971,-3.045394,"20",NA,NA,NA,1,0,1,0.3647563,0.1330471,"2","3","3","3","1","3",0.116351868205635,0.0486522540186078,4.63427204007486e-07,0.0683218581317298,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"316",0,1,-0.3724703,0.0748063,1,1.222991,0.1320989,"21",NA,NA,NA,0,0,1,0.7279738,0.5299459,"2","1","1","2","1","4",0.0588132963276212,0.0433628590654241,3.86957522491555e-07,0.0308985271292945,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"317",0,1,0.0895562,0.1854428,1,0.0309059,-0.1657912,"14",NA,NA,NA,1,1,1,0.3966175,0.1573054,"2","3","2","3","2","4",0.0933342690807581,0.046659471045733,4.65200189466108e-07,0.0594464028695738,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"318",1,1,NA,NA,0,NA,NA,"7",0.4615385,NA,0.4615385,0,0,0,1.670875,2.791823,"2","2","3","2","2","2",0.035422619149294,0.0377250043384471,2.14089639822403e-07,0.00620213248046998,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"319",1,1,0.1990917,0.0530998,1,0.6269484,-0.0664947,"8",1,0.862069,0.9047619,0,0,0,-0.2787511,0.0777022,"2","3","3","2","2","2",0.114088045824902,0.0591335141705474,6.58781711853983e-07,0.1031559633363,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"320",1,1,0.5794398,-0.2682622,1,0.8653655,0.4299885,"24",1,0.862069,0.9047619,0,0,0,0.8809078,0.7759986,"2","1","3","1","2","2",0.0686130184862679,0.0433287300097396,2.79104725924456e-07,0.0124827992247628,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"321",0,1,-0.7625381,0.2617638,0,-0.445928,-1.555945,"15",NA,NA,NA,0,0,0,0.5431789,0.2950433,"2","3","3","3","2","4",0.0631988072356534,0.0482867151820849,4.6742284989654e-07,0.0462644387543745,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"322",0,1,-0.4242084,0.2051321,1,0.7461569,-0.4636813,"13",NA,NA,NA,0,0,1,0.1353555,0.0183211,"2","2","3","3","2","4",0.099476172271175,0.0438763380558186,4.28275740483385e-07,0.055863728622603,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"323",0,1,-0.7881093,0.0875551,1,1.699825,-0.5629779,"6",NA,NA,NA,0,0,1,1.639205,2.686993,"2","1","2","3","4","1",0.0340030152646534,0.0360769297188707,3.5242476655852e-07,0.0202606749611773,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"324",0,1,NA,NA,0,NA,NA,"1",NA,NA,NA,1,0,1,-0.2979571,0.0887784,"2","4","5","4","5","3",0.115807766174556,0.064534764354417,6.24926751222695e-07,0.367423903204361,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
"325",1,1,0.322391,-0.432915,1,1.580616,0.8271752,"7",0.9230769,0.9310345,0.9285714,1,0,1,0.4728103,0.2235496,"2","3","3","3","2","3",0.0777807828172263,0.0497352952990647,4.62434304802229e-07,0.0252198617600752,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"326",0,1,NA,NA,1,-0.2075111,0.0328019,"20",NA,NA,NA,0,0,0,0.4730843,0.2238087,"2","3","1","2","2","3",0.080952062778281,0.0536758579408369,5.03788275658898e-07,0.0570821997302319,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"327",1,1,NA,NA,0,0.5077398,0.330692,"64",0.3076923,0.2413793,0.2619048,1,0,0,0.5749127,0.3305246,"3","3","5","3","5","2",0.0491738859120883,0.0490844921455276,4.06156709184918e-07,0.0601425326866829,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"328",0,1,NA,NA,0,0.0309059,-0.8608677,"83",NA,NA,NA,0,0,0,0.1799611,0.032386,"3","4","5","4","5","1",0.134546216330064,0.065818849420339,5.89323013375265e-07,0.18549633557236,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"329",0,1,NA,NA,1,-0.2075111,0.7278786,"28",NA,NA,NA,1,0,1,-0.7503862,0.5630794,"5","1","1","1","1","1",-0.0431960113304147,0.089396447711359,5.52655931676608e-07,0.164673852311102,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"330",0,1,NA,NA,1,0.2693228,1.621549,"28",NA,NA,NA,0,1,1,0.7725796,0.5968792,"5","1","1","2","1","4",0.0319256850240777,0.03728683205989,3.3200712825984e-07,0.00648292898027692,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"331",0,1,0.5598942,-0.0904401,1,-0.0883026,0.9264717,"34",NA,NA,NA,0,1,1,0.0142828,0.000204,"5","3","3","3","1","1",0.13244347908612,0.0625417308803853,6.58161198517011e-07,0.084159502313851,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"332",1,1,-0.0089539,-0.1549712,0,-0.3267197,0.6285821,"26",1,0.9411765,0.9666666,0,1,0,1.136008,1.290514,"5","2","3","2","1","3",0.0351995683538359,0.0282174345824252,2.04242914935589e-07,6.72065057052358e-05,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"333",1,1,NA,NA,0,1.3422,1.621549,"26",0,NA,0,0,1,1,1.760175,3.098218,"5","2","3","1","2","4",0.0268600463398868,0.0384378134669849,2.31906358273723e-07,2.36378328054096e-05,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"334",0,1,0.6145851,-0.3145931,1,-0.6843451,-0.3643845,"34",NA,NA,NA,0,1,0,-0.062184,0.0038668,"5","3","3","2","1","4",0.0916336744387381,0.0685398478712575,5.62981654918722e-07,0.0557136080950358,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"335",1,1,NA,NA,1,1.3422,0.0328019,"35",0,0,0,1,1,1,0.8428145,0.7103363,"5","4","5","4","5","4",0.048764745519441,0.0510888574332231,4.96090181842268e-07,0.0476500993429323,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"336",1,1,-0.1057706,-0.0672071,0,-0.445928,-0.4636813,"26",0.6923077,0.8965517,0.8333333,0,1,0,0.5686679,0.3233832,"5","2","5","3","4","1",0.0108941755620321,0.036800382302088,4.31614187468762e-07,0.00727107211557945,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"337",1,1,NA,NA,0,NA,NA,"33",0,0,0,0,1,0,-0.1960074,0.0384189,"5","4","5","4","5","1",0.0786589664349066,0.0873842924991059,6.7213364122421e-07,0.253632377398563,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"338",0,1,-0.8072184,0.6110795,1,-1.280388,-0.9601645,"32",NA,NA,NA,0,1,0,-0.744014,0.5535569,"5","4","5","4","5","4",0.00468646228263036,0.0839976706233286,6.30946236053722e-07,0.287000672061526,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"339",0,1,0.5766029,-0.1781163,1,-0.5651366,-0.5629779,"32",NA,NA,NA,0,1,0,-0.4381463,0.1919722,"5","4","5","4","5","2",0.0739917002927755,0.0738248355941514,8.04711198438203e-07,0.266396798573903,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"340",1,1,0.6158144,0.0896024,1,0.2693228,-0.3643845,"35",1,0.8965517,0.9285714,1,1,1,-0.7183849,0.5160768,"5","3","3","3","2","2",-0.0302248522972963,0.0885914424854387,8.75911656411658e-07,0.23851094358863,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"341",0,1,0.5066209,0.0886667,1,-1.399596,-0.1657912,"34",NA,NA,NA,0,1,0,-0.4827521,0.2330495,"5","2","3","3","1","2",-0.0192222124199038,0.0581156825881459,6.01406417879865e-07,0.0927923873164998,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"342",0,1,-0.0535112,0.1904362,1,-0.2075111,-1.059461,"34",NA,NA,NA,0,0,0,-0.7376416,0.5441152,"5","2","2","1","2","3",-0.0454153168132274,0.0803601962784479,4.99350886413772e-07,0.0519146660214004,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"343",0,1,NA,NA,0,-1.280388,-0.5629779,"31",NA,NA,NA,0,1,1,-0.1513955,0.0229206,"5","2","3","2","2","4",0.0440928481595585,0.0596343581847291,4.62928029051875e-07,0.0253788529698762,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"344",0,1,NA,NA,0,0.0309059,0.1320989,"31",NA,NA,NA,0,1,1,0.0971219,0.0094327,"5","2","2","2","5","1",0.0201804912790028,0.0378792676354811,4.17167276936956e-07,0.0130384078142649,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"345",0,1,NA,NA,0,-0.3267197,-0.0664947,"31",NA,NA,NA,1,0,1,0.7725796,0.5968792,"5","2","5","2","5","1",0.0623593945666202,0.046715279258997,4.56741553978288e-07,0.0480391478901109,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"346",1,1,NA,NA,0,NA,NA,"33",0.3846154,0.2068966,0.2619048,1,1,1,-0.3742964,0.1400978,"5","4","5","4","5","2",0.0303375090028265,0.0715400477920697,6.83915553995004e-07,0.235256966280444,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"347",1,1,NA,NA,1,-0.6843451,-0.4636813,"29",0,0,0,0,1,0,-1.221715,1.492589,"5","4","3","4","1","3",-0.0837087131247287,0.0899123892052977,9.38307757282321e-07,0.204386258723598,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
"348",1,1,-0.1319408,0.725651,0,1.699825,1.323658,"26",1,NA,1,0,0,0,2.034322,4.138466,"5","3","3","3","1","1",0.0411567339878415,0.0401206955142218,3.13399944627015e-07,0.00345032479209601,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"349",0,1,0.5458617,-0.0878041,1,-0.6843451,-1.357351,"32",NA,NA,NA,0,1,0,-0.7822474,0.6119109,"5","4","5","4","5","4",0.00548169501483085,0.0846397274834389,6.3281972655192e-07,0.299780653304391,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"350",1,1,NA,NA,0,0.6269484,0.5292856,"26",0.3846154,0.3448276,0.3571429,0,0,0,0.5561785,0.3093345,"5","2","2","2","1","4",0.0174459669620654,0.0417038236854209,3.28563707737042e-07,0.0114232144474802,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"351",1,1,0.6680429,-0.0563034,1,1.222991,0.9264717,"26",1,NA,1,0,1,0,1.550038,2.402617,"5","1","3","1","1","4",0.0229010330162135,0.0318160074855756,2.38472175685918e-07,4.04212876284721e-06,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"352",0,1,NA,NA,0,-0.0883026,0.8271752,"31",NA,NA,NA,0,0,1,0.4985733,0.2485754,"5","2","3","2","2","1",0.0317161169363503,0.03745534615414,4.08437066456632e-07,0.0241574105761207,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"353",1,1,0.3891149,-0.0913916,1,0.2693228,0.7278786,"35",1,0.8965517,0.9285714,0,0,1,0.2180225,0.0475338,"5","4","5","4","5","2",0.113947260414912,0.0587004886942648,5.52118051131673e-07,0.101856947305151,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"354",1,1,NA,NA,0,2.05745,1.720845,"26",0,NA,0,0,0,0,2.442107,5.963888,"5","2","2","2","2","4",0.0261443418270243,0.0420495873393776,2.41754512176884e-07,0.00412391404137197,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"355",0,1,NA,NA,0,-1.161179,-1.754538,"32",NA,NA,NA,1,0,1,-0.7312695,0.5347551,"5","4","5","4","5","3",0.00961508748272086,0.0822919313837129,5.38537871308935e-07,0.41986761400856,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
"356",0,1,NA,NA,0,0.5077398,0.5292856,"28",NA,NA,NA,1,0,1,0.6387628,0.4080179,"5","1","4","1","1","4",0.0716906353550796,0.0491015332612108,4.41503828498832e-07,0.0464742796172943,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"357",1,0,0.4970465,0.392903,0,0.3885313,0.9264717,"26",1,0.9411765,0.9666666,0,1,1,1.046707,1.095596,"5","1","1","2","4","1",0.0285139349967642,0.0320800488335379,2.83198920703735e-07,0.994405679475971,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"358",1,0,NA,NA,0,NA,NA,"29",0.3846154,0.3793103,0.3809524,0,1,1,-0.4507953,0.2032164,"5","4","5","4","5","1",0.0392001068730279,0.0787149512403331,6.5731302520959e-07,0.274943317705327,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"359",0,0,NA,NA,0,-1.757222,-0.8608677,"30",NA,NA,NA,0,0,1,-1.145465,1.31209,"5","4","5","4","5","1",-0.0152684779027136,0.0972789378225892,6.97594498982157e-07,0.161787461902478,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"360",0,0,NA,NA,0,-1.280388,0.330692,"31",NA,NA,NA,0,1,0,0.122611,0.0150335,"5","2","5","4","5","1",0.0573340698919834,0.0594242516101884,6.36212607652707e-07,0.613151925339818,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"361",1,0,-0.6746187,-0.1317381,1,-0.9227622,-1.059461,"35",1,0.9137931,0.9404762,0,1,1,-1.158019,1.341007,"5","4","5","4","5","4",-0.00985309710749738,0.093306267861777,1.05634745213005e-06,0.305726544654335,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"362",1,0,-0.5860156,0.0802207,0,-0.8035536,-1.555945,"35",1,0.8965517,0.9285714,1,0,1,-1.043426,1.088739,"5","4","5","4","5","3",-0.00363108953107453,0.0926394009701952,1.08231643553331e-06,0.194933955204539,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
"363",1,0,-0.3329684,0.3333022,1,-1.638013,-1.258054,"33",1,0.9137931,0.9404762,1,0,1,-0.6356413,0.4040398,"5","4","5","4","5","1",-0.0155150989299708,0.0841590780367472,8.6386688837867e-07,0.140718405498748,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"364",0,0,NA,NA,0,NA,NA,"34",NA,NA,NA,1,0,1,-0.8459699,0.715665,"5","4","5","4","5","2",-0.0429191799817702,0.0917402097597148,5.99361364890719e-07,0.206290259138237,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"365",1,0,0.6077929,0.3444953,1,0.8653655,-0.0664947,"27",1,0.7931035,0.8571429,0,1,0,-0.29811,0.0888696,"5","4","2","4","3","1",0.0936931220722522,0.067404672276511,6.26191751506518e-07,0.495817775771715,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"366",0,0,NA,NA,0,-1.399596,-1.357351,"32",NA,NA,NA,0,0,1,-0.4763799,0.2269378,"5","4","5","4","5","4",0.0831706432190997,0.0728688958983889,7.38011023053523e-07,0.173403628858416,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"367",0,0,NA,NA,0,NA,NA,"28",NA,NA,NA,1,0,1,-0.6548025,0.4287663,"5","4","5","4","5","4",-0.0208411033033485,0.0951517460985587,6.14100836279452e-07,0.195885278141329,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"368",1,0,0.5529872,0.1290372,0,-1.161179,-1.357351,"27",1,0.3793103,0.5714286,1,0,1,-0.0367652,0.0013517,"5","4","5","4","5","1",0.0413041917313888,0.0810898933221116,6.77330056488708e-07,0.343001270714185,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"369",1,0,0.1840097,0.5323486,0,-1.638013,-0.0664947,"35",1,0.8965517,0.9285714,0,1,1,-0.7823939,0.6121402,"5","4","5","4","5","1",-0.0161493646258237,0.0913765411550103,1.02726503814123e-06,0.266078357304726,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"370",0,0,-0.0212544,0.2358915,1,-0.5651366,-0.1657912,"34",NA,NA,NA,1,1,1,-0.4636354,0.2149577,"5","3","2","3","2","4",0.0240847977212634,0.0587268128622912,6.41280656327362e-07,0.296419909174947,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"371",0,0,NA,NA,0,-1.161179,-2.052428,"30",NA,NA,NA,1,0,1,-1.202816,1.446765,"5","4","5","4","5","1",-0.0183668533832459,0.0952572087194092,6.82909445758937e-07,0.112503394469139,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"372",1,1,0.6651207,0.0365536,1,-0.9227622,0.2313955,"33",1,0.6896552,0.7857143,0,1,1,0.2501834,0.0625917,"5","4","5","4","5","1",0.0907429055847227,0.053738579278752,4.83730053744301e-07,0.0597271498567168,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"373",1,1,0.1891205,-0.0733144,0,-0.445928,0.4299885,"33",1,0.9655172,0.9761904,0,1,1,-0.412702,0.1703229,"5","4","5","4","5","1",0.0313924701871321,0.0735740552930394,6.21974120164773e-07,0.296937174689418,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"374",0,1,NA,NA,0,-1.041971,-1.059461,"28",NA,NA,NA,1,0,1,-0.4190296,0.1755858,"5","1","2","4","5","1",0.0591922836114843,0.0593529401753489,7.18861614753241e-07,0.256548961712719,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"375",0,1,NA,NA,0,-1.87643,-0.4636813,"31",NA,NA,NA,0,1,0,-0.5146133,0.2648268,"5","3","2","3","2","3",0.00231553278374323,0.0738258615631648,6.09353626840447e-07,0.133909791788057,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"376",0,1,NA,NA,1,-0.0883026,0.0328019,"28",NA,NA,NA,0,1,1,0.7725796,0.5968792,"5","3","3","3","1","1",0.0608033185112088,0.0511866718409972,4.17584705033395e-07,0.01880426252918,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"377",1,1,NA,NA,1,-0.445928,-0.1657912,"35",0.2307692,0.2068966,0.2142857,1,0,1,0.434717,0.1889789,"5","4","5","4","5","4",0.106666622232258,0.0576107116457025,4.63526005384465e-07,0.0952210433915043,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"378",1,1,NA,NA,0,-1.041971,-2.350318,"27",0.3076923,0.1034483,0.1666667,1,0,1,0.1480808,0.0219279,"5","3","5","3","5","3",0.126900542531626,0.0448711638773641,5.0633315105657e-07,0.0589178488960569,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"379",1,1,-0.6488336,0.5238936,1,1.819033,0.0328019,"27",1,0.7413793,0.8214286,0,0,1,0.3391717,0.1150374,"5","3","1","3","1","3",0.0658819436118223,0.0457129823505966,4.13630156149295e-07,0.0245345794712815,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"380",1,1,NA,NA,0,-0.6843451,-0.6622744,"27",0.3076923,0.0689655,0.1428571,1,0,1,0.2245797,0.050436,"5","2","3","2","1","1",0.0763111887288429,0.0481949525271491,4.40914393264078e-07,0.0335811661220356,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"381",0,1,-0.2192478,-0.4140107,0,-1.041971,-0.7615712,"34",NA,NA,NA,0,0,0,0.4157342,0.1728349,"5","3","3","3","2","1",0.0553325350346506,0.0521563877997867,4.64987703768352e-07,0.0444750471187842,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"382",0,1,0.3057001,-0.3458012,1,0.8653655,0.4299885,"34",NA,NA,NA,0,0,1,0.5049455,0.25497,"5","3","2","3","4","4",0.0394418271601048,0.0465656511983559,4.78712777741831e-07,0.0421417105077928,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"383",1,1,NA,NA,1,-0.5651366,0.7278786,"27",0,0,0,0,1,1,-0.0939051,0.0088182,"5","1","3","2","2","1",0.0298874874443478,0.0503265570967658,5.80086709244806e-07,0.0215751274159928,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"384",0,1,-0.6045725,-0.4005621,1,0.2693228,0.1320989,"32",NA,NA,NA,1,1,1,-0.6229415,0.3880561,"5","4","5","4","5","4",0.0191100067074636,0.0801100971393491,6.55416724163992e-07,0.361727040698439,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"385",1,0,-0.4760919,-0.103183,0,NA,NA,"27",1,0.7068965,0.797619,0,1,1,-0.2853081,0.0814007,"5","4","5","4","5","1",0.133704003198179,0.076867220287062,6.08884472933319e-07,0.367834444160639,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"386",0,1,NA,NA,0,-1.995639,-1.754538,"32",NA,NA,NA,0,1,0,-0.8842032,0.7818153,"5","4","5","4","2","4",0.00378623206981395,0.0827227401639346,6.1670656375435e-07,0.191828551122611,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"387",0,1,NA,NA,1,-0.445928,0.330692,"32",NA,NA,NA,0,1,1,-0.3807962,0.1450058,"5","4","5","4","5","4",0.117422972237894,0.0749414032416901,8.62232456532813e-07,0.331758218383909,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"388",1,1,-0.5792404,-0.135067,1,-0.8035536,-0.6622744,"33",0.9230769,0.6724138,0.75,0,0,1,-0.0111615,0.0001246,"5","4","5","4","5","4",0.00177260159953339,0.078250850023947,6.46935322126195e-07,0.203113829394672,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"389",1,1,-0.803452,0.0481405,0,-1.041971,-2.946098,"33",1,0.7931035,0.8571429,0,0,0,-0.0876602,0.0076843,"5","4","5","4","5","2",-0.00722279351371371,0.0782776029115274,6.96423324426034e-07,0.250193586756188,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"390",1,1,0.6269417,-0.2639773,1,-0.3267197,-0.6622744,"29",1,0.8448276,0.8928571,1,0,1,-0.1704038,0.0290375,"5","4","5","4","2","4",0.0786377570182682,0.0747235663091124,6.79519456916722e-07,0.152364106286155,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"391",1,1,NA,NA,1,-0.6843451,-0.6622744,"29",0.3846154,0.3793103,0.3809524,0,1,0,-0.8651375,0.7484629,"5","4","5","4","5","2",-0.094899868457267,0.0899726209114054,9.28112160230165e-07,0.295218509983052,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"392",1,1,NA,NA,1,0.1501142,0.330692,"29",0.3846154,0.3103448,0.3333333,0,0,1,-0.6865363,0.471332,"5","4","5","4","5","1",-0.0693916563710971,0.0891488247297021,8.02886465826251e-07,0.421925985455415,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"393",1,1,-0.5944079,0.3468928,1,-0.445928,-1.655241,"29",1,0.9310345,0.952381,0,0,0,-0.8907412,0.7934198,"5","4","3","4","4","2",-0.0821856877568376,0.0886949353377844,8.68968664654279e-07,0.284666573916273,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
